pub_nbr,app_year,sim_occ
3186018,2015,816
3177524,2015,814
3194263,2015,731
3177838,2015,818
3178632,2015,721
3181569,2015,813
3180421,2015,314
3181893,2015,215
3180323,2015,813
3190451,2015,742
3104100,2016,818
3104100,2016,818
3135907,2016,818
3135907,2016,818
3184698,2014,711
3184931,2015,818
3184932,2015,812
3184932,2015,812
3183602,2015,352
3183603,2015,818
3183376,2015,812
3139059,2016,818
3139059,2016,818
3188253,2015,231
3188253,2015,311
3185671,2015,611
3188339,2015,818
3188336,2015,215
3188336,2015,215
3174076,2015,813
3186505,2015,818
3186836,2015,215
3186501,2014,315
3187658,2014,711
3192738,2014,818
3188254,2015,742
3188254,2015,742
3186834,2015,732
3188572,2015,712
3188572,2015,712
3187550,2015,814
3147311,2015,814
3147311,2015,814
3186017,2015,633
3186835,2015,732
3188255,2015,311
3188255,2015,311
3188256,2015,231
3188256,2015,742
3188350,2016,812
3188350,2016,812
3174033,2014,818
3174034,2014,732
3190602,2015,215
3190602,2015,215
3190189,2015,813
3190189,2015,813
3190628,2015,311
3190628,2015,311
3190353,2015,818
3142208,2016,818
3173855,2016,818
3173855,2016,818
3193377,2015,813
3193013,2015,818
3193013,2015,818
3192787,2015,713
3192787,2015,713
3194861,2015,818
3196999,2015,313
3196999,2015,313
3197001,2015,134
3194536,2015,752
3199619,2015,812
3194759,2015,818
3196948,2015,311
3196627,2015,818
3196627,2015,814
3196114,2015,818
3196114,2015,818
3194638,2015,215
3194862,2015,211
3194535,2015,816
3196188,2015,813
3194557,2015,816
3197042,2014,818
3197042,2014,818
3199611,2015,817
3133727,2016,812
3133727,2016,812
3198139,2015,711
3198001,2015,751
3112666,2014,818
3104002,2002,818
3123094,2016,818
3104003,2012,818
3104003,2012,712
3190633,2015,732
3190629,2015,215
3115602,2016,818
3115602,2016,818
3130623,2010,813
3141744,2016,818
3141744,2016,818
3141746,2016,818
3141746,2016,431
3141745,2016,818
3190289,2015,818
3190289,2015,818
3163643,2016,813
3163643,2016,215
3135760,2010,314
3123024,2016,812
3153556,2015,813
3153556,2015,813
3168432,2014,818
3168432,2014,818
3188259,2015,813
3188259,2015,813
3118309,2009,818
3118309,2009,818
3109462,2016,818
3109462,2016,818
3118885,2007,818
3118885,2007,818
3112336,2008,813
3112336,2008,813
3104143,2016,812
3101281,2016,818
3121971,2016,818
3139119,2016,818
3139119,2016,815
3190630,2016,812
3115595,2010,818
3139034,2016,711
3139034,2016,711
3109992,2016,818
3109992,2016,818
3101021,2016,813
3101021,2016,813
3149420,2016,816
3144391,2010,314
3113224,2016,818
3113224,2016,812
3136460,2016,813
3124811,2011,818
3101271,2016,834
3139036,2016,818
3101273,2016,818
3101273,2016,818
3101749,2016,812
3106657,2016,541
3106657,2016,541
3104098,2016,812
3104099,2016,712
3104422,2016,742
3113225,2016,813
3185412,2015,812
3112626,2016,818
3104417,2016,813
3104417,2016,813
3112676,2007,818
3168458,2016,818
3168458,2016,818
3168459,2016,815
3168459,2016,817
3133355,2016,821
3133355,2016,821
3109460,2016,711
3112668,2016,818
3104415,2016,732
3104415,2016,732
3118385,2016,752
3106776,2016,818
3106776,2016,818
3106660,2016,818
3124918,2016,215
3124918,2016,215
3101275,2013,818
3156408,2015,813
3156408,2015,813
3106655,2016,818
3101127,2011,816
3101127,2011,816
3106661,2016,818
3113312,2016,215
3112669,2016,818
3128395,2016,818
3109493,2016,814
3154094,2016,818
3176905,2015,818
3176905,2015,818
3101126,2011,611
3101126,2011,611
3121003,2004,814
3147200,2016,835
3147200,2016,835
3112773,2016,712
3121109,2016,835
3109375,2016,711
3133656,2016,732
3133656,2016,732
3112670,2016,821
3112670,2016,212
3112671,2016,818
3112671,2016,814
3112678,2016,818
3112678,2016,818
3106778,2014,812
3101274,2012,818
3115243,2016,832
3112672,2016,818
3112672,2016,818
3115334,2009,215
3115334,2009,215
3112679,2016,818
3112679,2016,818
3113234,2016,215
3133281,2016,818
3124699,2016,713
3124699,2016,713
3112667,2016,818
3112667,2016,818
3135905,2015,814
3135905,2015,814
3112673,2016,821
3118246,2016,814
3118246,2016,814
3116081,2016,215
3116081,2016,215
3125398,2016,818
3121443,2016,831
3116034,2016,311
3116034,2016,311
3118447,2016,818
3174196,2015,313
3163211,2016,712
3139480,2016,818
3116035,2016,215
3116035,2016,215
3159944,2016,813
3159944,2016,813
3144979,2016,818
3101088,2013,814
3101088,2013,331
3115712,2016,813
3115713,2016,812
3121610,2016,212
3121610,2016,215
3118103,2016,814
3118901,2016,215
3118901,2016,215
3118558,2016,812
3118558,2016,812
3144524,2007,933
3144524,2007,933
3118783,2016,212
3141916,2016,818
3124791,2016,721
3124791,2016,215
3133280,2016,912
3133280,2016,912
3121440,2016,817
3121440,2016,817
3121441,2016,821
3121441,2016,817
3118383,2016,712
3121258,2016,633
3121258,2016,816
3101706,2013,814
3138137,2016,813
3101128,2007,226
3101128,2007,226
3128342,2016,215
3124787,2016,818
3124785,2016,814
3124219,2016,812
3136449,2016,818
3136449,2016,818
3121959,2016,818
3142163,2016,813
3121248,2016,812
3103868,2009,816
3131132,2016,818
3131132,2016,818
3109966,2013,742
3109463,2013,818
3109464,2013,818
3124789,2016,818
3133711,2016,812
3133711,2016,812
3124788,2016,818
3124788,2016,818
3188270,2016,813
3103867,2014,816
3103867,2014,816
3125301,2016,215
3156740,2015,818
3125302,2016,311
3130798,2016,818
3133282,2016,818
3125303,2016,812
3125174,2016,818
3127593,2007,815
3127593,2007,812
3124784,2016,818
3128629,2016,741
3128629,2016,818
3104420,2007,818
3104420,2007,311
3128560,2016,742
3128560,2016,742
3128561,2016,215
3128561,2016,311
3133650,2016,215
3133650,2016,818
3130960,2016,818
3130960,2016,818
3131194,2016,818
3166160,2016,818
3166160,2016,818
3142164,2016,814
3142164,2016,814
3138887,2016,814
3138887,2016,814
3141586,2016,814
3141586,2016,814
3147338,2016,814
3147338,2016,814
3131123,2016,215
3133163,2016,314
3118907,2002,215
3135908,2016,818
3113357,2010,742
3135928,2016,814
3135928,2016,814
3139035,2013,818
3139035,2013,818
3149843,2016,331
3152785,2016,742
3136593,2016,742
3136593,2016,742
3151356,2016,834
3136594,2016,742
3136594,2016,742
3135904,2016,818
3135149,2016,818
3135149,2016,818
3151403,2016,818
3130795,2016,818
3136592,2016,215
3136592,2016,215
3144550,2016,818
3136574,2016,812
3136574,2016,812
3136459,2016,814
3136459,2016,814
3148026,2016,818
3148026,2016,818
3159350,2016,813
3159350,2016,813
3136595,2016,834
3136595,2016,834
3153792,2016,818
3153792,2016,818
3138777,2016,311
3139418,2016,311
3139418,2016,311
3139414,2016,311
3139414,2016,311
3139594,2016,818
3159939,2016,818
3159939,2016,742
3147499,2016,814
3174042,2016,732
3174042,2016,742
3142156,2016,742
3142156,2016,311
3133731,2007,215
3147223,2016,821
3139415,2011,215
3139415,2011,215
3133079,2013,813
3142154,2016,742
3142154,2016,742
3151420,2009,711
3144981,2016,311
3144529,2016,818
3142210,2015,215
3142210,2015,215
3151358,2015,818
3151358,2015,215
3135379,2007,815
3135379,2007,815
3179100,2016,334
3179100,2016,818
3147952,2016,215
3181649,2016,814
3181649,2016,814
3124381,2014,834
3124381,2014,818
3154181,2016,818
3154181,2016,818
3147316,2016,215
3147912,2016,215
3147912,2016,812
3147953,2016,818
3151287,2016,215
3179096,2016,818
3179096,2016,818
3156495,2009,751
3156647,2016,711
3151288,2016,742
3151288,2016,742
3151289,2016,818
3144213,2016,818
3156546,2016,622
3144527,2016,814
3199802,2010,817
3199802,2010,817
3153566,2016,752
3168300,2011,816
3163075,2016,711
3136448,2007,742
3163630,2016,311
3173667,2013,818
3173667,2013,818
3171061,2016,818
3171061,2016,818
3171062,2016,818
3171062,2016,818
3153812,2016,818
3173666,2013,818
3157065,2016,742
3157065,2016,742
3144978,2010,215
3144978,2010,215
3157071,2016,732
3157071,2016,732
3150849,2012,818
3150849,2012,818
3153793,2016,711
3159993,2016,215
3159993,2016,215
3159940,2016,251
3159940,2016,251
3159941,2016,818
3159942,2016,742
3159942,2016,251
3159943,2016,818
3159943,2016,215
3159945,2016,311
3162715,2016,814
3162715,2016,814
3159655,2016,721
3159334,2016,813
3159334,2016,813
3151331,2012,215
3159935,2016,215
3159996,2016,818
3159996,2016,818
3141741,2010,818
3141741,2010,818
3150845,2011,818
3170661,2016,712
3174113,2016,818
3163214,2016,211
3176518,2016,812
3176518,2016,212
3166151,2016,818
3166151,2016,818
3156380,2008,818
3142155,2012,215
3168142,2016,818
3166221,2016,834
3166221,2016,834
3179029,2013,721
3179029,2013,721
3179030,2013,812
3179030,2013,812
3163623,2016,814
3163623,2016,814
3163646,2016,813
3168465,2016,818
3168390,2016,711
3168390,2016,711
3190345,2016,311
3166222,2016,818
3163072,2016,818
3179095,2011,212
3179095,2011,818
3179094,2011,817
3179094,2011,817
3168460,2016,818
3168460,2016,818
3174120,2016,813
3190449,2016,818
3190449,2016,818
3168466,2016,818
3193444,2016,818
3193444,2016,818
3153579,2013,314
3153579,2013,314
3171019,2016,818
3171477,2016,818
3171412,2016,818
3171412,2016,818
3171511,2016,215
3165848,2016,812
3165848,2016,812
3171479,2016,818
3171479,2016,818
3171413,2016,311
3193010,2016,818
3193010,2016,818
3173478,2016,813
3179098,2016,711
3179098,2016,711
3179099,2016,711
3179099,2016,711
3153580,2007,813
3170948,2016,711
3170900,2016,817
3173410,2016,813
3173410,2016,813
3173459,2016,812
3157156,2009,818
3173620,2016,818
3181900,2016,818
3181900,2016,818
3173619,2016,818
3173619,2016,817
3176430,2016,818
3176095,2016,818
3182473,2016,732
3182473,2016,732
3181901,2016,818
3179627,2016,742
3179627,2016,215
3176832,2016,215
3185311,2016,721
3185311,2016,721
3182033,2016,818
3182033,2016,818
3179244,2016,311
3179244,2016,311
3159934,2015,215
3159934,2015,215
3188362,2016,818
3188362,2016,215
3179097,2016,818
3170802,2010,813
3170802,2010,813
3179595,2016,812
3173617,2016,818
3188337,2016,215
3188337,2016,215
3178831,2010,226
3178831,2010,226
3188269,2016,215
3188269,2016,215
3159155,2013,815
3184613,2012,817
3184613,2012,817
3176244,2012,817
3182456,2016,215
3184418,2016,814
3199808,2016,814
3199804,2016,818
3199804,2016,818
3199805,2016,818
3199805,2016,818
3199806,2016,818
3199806,2016,818
3182468,2016,215
3182474,2016,732
3182474,2016,732
3182465,2016,215
3182465,2016,215
3181898,2016,818
3181898,2016,818
3188244,2016,818
3168308,2010,818
3168308,2010,816
3181899,2016,818
3182546,2016,215
3182546,2016,215
3176428,2012,634
3184534,2016,812
3184534,2016,812
3187727,2016,818
3187727,2016,818
3185322,2016,813
3185322,2016,813
3185307,2016,215
3185307,2016,215
3192797,2015,813
3192797,2015,818
3188343,2016,215
3184810,2016,818
3184810,2016,818
3184813,2016,818
3184813,2016,818
3193101,2009,432
3181211,2016,818
3188257,2016,311
3188257,2016,311
3182454,2012,812
3182454,2012,812
3185308,2016,818
3187661,2016,711
3187661,2016,754
3181665,2009,816
3184811,2004,818
3184811,2004,818
3187473,2017,215
3187473,2017,215
3188258,2016,812
3188258,2016,812
3190681,2017,215
3168971,2013,818
3168971,2013,818
3193092,2016,812
3188349,2016,818
3176933,2013,812
3176933,2013,812
3193381,2017,311
3193381,2017,818
3195944,2005,818
3195944,2005,818
3197243,2016,215
3197243,2016,215
3176290,2007,812
3193376,2017,215
3193376,2017,215
3193375,2017,311
3193375,2017,311
3176426,2010,818
3176426,2010,818
3190699,2017,834
3190354,2017,721
3184614,2011,817
3196953,2017,813
3196945,2017,311
3196945,2017,311
3196518,2017,818
3196518,2017,818
3196946,2017,215
3196946,2017,215
3190188,2012,812
3190188,2012,812
3199801,2017,818
3199800,2017,818
3181894,2012,818
3185323,2015,215
3190165,2012,813
3190165,2012,817
3193012,2009,818
3196364,2009,711
3199511,2010,812
3199511,2010,812
3204287,2014,711
3212862,2014,711
3233631,2014,311
3201959,2014,813
3234476,2014,812
3216060,2015,812
3215795,2014,818
3243002,2015,818
3250816,2015,818
3265729,2015,812
3238276,2014,818
3259472,2015,818
3277952,2015,711
3289655,2015,818
3219680,2014,812
3265671,2015,818
3245389,2015,818
3200174,2015,215
3219007,2015,818
3226310,2015,215
3211674,2015,732
3211674,2015,732
3201465,2015,818
3214037,2015,815
3214037,2015,815
3226321,2015,813
3226321,2015,818
3226071,2015,732
3226071,2015,732
3204638,2015,818
3204324,2015,711
3255986,2015,834
3210277,2015,818
3210247,2015,732
3204635,2015,818
3204633,2015,818
3210248,2015,813
3210249,2015,813
3204700,2015,818
3212863,2015,711
3204641,2015,711
3204576,2015,711
3204463,2015,813
3218368,2015,813
3213407,2015,818
3207246,2015,818
3204634,2015,817
3201148,2015,731
3209787,2015,817
3212998,2015,818
3201464,2015,818
3209951,2015,818
3216330,2015,818
3207571,2015,814
3221578,2015,818
3211124,2015,818
3207247,2015,313
3216099,2015,818
3209677,2015,816
3209678,2015,816
3213352,2015,812
3207631,2015,818
3212728,2015,814
3209788,2015,816
3212764,2015,813
3215588,2015,813
3201950,2015,311
3219006,2015,817
3213383,2015,812
3253927,2015,711
3227550,2015,818
3212387,2015,721
3212926,2015,818
3212924,2015,818
3221292,2015,814
3210002,2015,818
3209700,2015,813
3213007,2015,818
3213008,2015,818
3224470,2015,818
3209789,2015,613
3221294,2015,813
3212700,2015,818
3227269,2015,813
3209618,2015,813
3213010,2015,818
3230406,2015,814
3207541,2015,818
3220241,2015,413
3215472,2015,814
3232487,2015,814
3216178,2015,252
3218984,2015,818
3221580,2015,818
3218598,2015,818
3218597,2015,813
3245455,2015,818
3218600,2015,818
3236066,2015,816
3236066,2015,818
3216122,2015,818
3224364,2015,816
3221694,2015,813
3224872,2015,812
3221650,2015,311
3227996,2015,742
3221581,2015,818
3221582,2015,818
3224473,2015,818
3224474,2015,818
3227512,2015,711
3207288,2015,818
3230253,2015,812
3237752,2015,818
3237409,2015,813
3227690,2015,818
3227552,2015,818
3227935,2015,215
3209881,2015,818
3224471,2015,818
3221422,2015,813
3238277,2015,813
3203062,2015,818
3203062,2015,818
3241249,2015,814
3209548,2015,711
3212498,2015,818
3230403,2015,813
3227906,2015,215
3231022,2015,215
3240952,2015,818
3241270,2015,215
3241250,2015,814
3231016,2015,215
3271667,2015,818
3277658,2015,813
3215517,2015,813
3227618,2015,818
3215494,2015,813
3233868,2015,813
3247849,2015,818
3234350,2015,818
3237753,2015,817
3224080,2015,818
3233873,2015,818
3227933,2015,812
3238270,2015,215
3234477,2015,818
3235012,2015,741
3245014,2015,817
3235089,2015,313
3243310,2015,313
3234352,2015,818
3237750,2015,834
3237751,2015,818
3259245,2015,812
3224550,2015,818
3234035,2015,813
3234161,2015,816
3238273,2015,818
3240868,2015,813
3241282,2015,215
3227925,2015,815
3230462,2015,816
3238284,2015,812
3237816,2015,818
3238232,2015,731
3237817,2015,814
3254317,2016,812
3257093,2016,814
3248263,2015,818
3250658,2016,814
3242858,2016,812
3245397,2016,818
3241246,2015,215
3241244,2015,818
3227926,2015,834
3230404,2015,813
3200303,2016,818
3245400,2016,818
3238337,2015,818
3234353,2015,818
3237894,2015,742
3235020,2015,813
3203616,2016,215
3203616,2016,215
3259820,2016,818
3237749,2015,812
3203063,2016,818
3247940,2016,816
3250814,2016,818
3248201,2016,215
3240652,2015,818
3247899,2016,818
3248224,2016,814
3230582,2015,818
3250642,2016,813
3250698,2016,817
3250697,2016,817
3218621,2015,818
3245528,2016,215
3254351,2016,812
3254351,2016,812
3250815,2016,818
3250820,2016,818
3253965,2016,817
3253847,2016,818
3248225,2016,812
3206235,2016,215
3206235,2016,215
3203065,2016,711
3203065,2016,711
3205874,2016,817
3205874,2016,817
3247765,2016,813
3247766,2016,813
3247767,2016,813
3247768,2016,813
3248230,2016,813
3205876,2016,818
3208291,2016,731
3247769,2016,813
3245278,2016,813
3208937,2016,813
3208937,2016,813
3208366,2016,812
3208405,2016,711
3203533,2016,215
3253942,2016,711
3256567,2016,816
3244385,2015,732
3244385,2015,732
3250688,2016,314
3203061,2016,731
3250818,2015,818
3267483,2015,215
3267483,2015,215
3256805,2016,812
3255974,2016,816
3248227,2016,215
3247771,2016,813
3247770,2016,813
3247772,2016,813
3256795,2016,818
3233990,2015,814
3282481,2015,732
3282481,2015,732
3210717,2016,818
3210717,2016,818
3247773,2016,813
3253848,2016,813
3247900,2016,818
3257145,2016,215
3259359,2016,314
3257091,2016,813
3265669,2016,511
3214718,2016,215
3214173,2016,813
3214173,2016,226
3214152,2016,818
3214152,2016,818
3214659,2016,818
3257086,2016,834
3256723,2016,818
3256719,2016,818
3256724,2016,818
3262078,2016,817
3259552,2016,818
3245703,2016,212
3214453,2016,818
3251191,2016,818
3211154,2016,711
3211154,2016,711
3243003,2015,818
3211216,2016,812
3254035,2016,818
3265675,2016,818
3205707,2016,817
3205707,2016,817
3259841,2016,818
3275067,2016,818
3254373,2016,818
3262079,2016,813
3217011,2016,817
3217011,2016,817
3219985,2016,711
3219982,2016,711
3219982,2016,711
3219984,2016,818
3219984,2016,818
3219979,2016,818
3219778,2016,813
3262240,2016,711
3262164,2016,816
3251157,2016,813
3220504,2016,818
3220504,2016,818
3219980,2016,818
3219980,2016,818
3268601,2016,818
3262730,2016,541
3268678,2016,711
3271990,2016,818
3256720,2016,818
3220421,2016,215
3220421,2016,215
3223415,2016,812
3223415,2016,821
3256716,2016,818
3268603,2016,818
3268604,2016,818
3222731,2016,813
3228158,2015,818
3284157,2016,818
3222931,2016,721
3223318,2016,812
3222849,2016,818
3222846,2016,711
3223323,2016,812
3224472,2015,818
3256311,2016,817
3271947,2016,311
3243015,2016,818
3271948,2016,817
3247861,2016,811
3265509,2016,721
3226383,2016,821
3226384,2016,818
3225837,2016,212
3225838,2016,212
3268441,2016,818
3200239,2015,721
3200239,2015,721
3200315,2015,818
3200315,2015,818
3200242,2015,818
3200316,2015,215
3200316,2015,215
3200254,2015,813
3271576,2016,818
3268484,2016,817
3200240,2015,215
3225834,2016,818
3225834,2016,818
3275075,2016,818
3274584,2016,818
3274159,2016,752
3203530,2015,215
3203530,2015,215
3202716,2015,813
3203490,2015,813
3203490,2015,813
3203532,2015,834
3203542,2015,818
3201362,2015,817
3201948,2015,732
3201404,2015,711
3201958,2014,812
3203597,2014,818
3203597,2014,818
3278370,2016,815
3203531,2015,311
3203531,2015,311
3203273,2015,812
3203273,2015,813
3203570,2015,813
3208341,2016,812
3208341,2016,812
3271949,2016,818
3274309,2016,731
3274310,2016,731
3293848,2015,818
3225841,2016,818
3225841,2016,818
3284109,2016,814
3278036,2016,311
3277621,2016,818
3274638,2016,813
3253966,2016,818
3271575,2016,814
3251181,2016,818
3250762,2016,711
3211789,2015,834
3204533,2015,215
3204699,2015,311
3204636,2014,818
3281269,2016,215
3274334,2016,813
3277684,2016,813
3245399,2016,818
3232480,2016,215
3232480,2016,215
3232529,2016,818
3231856,2016,813
3256551,2016,817
3236064,2016,818
3236064,2016,818
3278418,2016,215
3283759,2016,818
3281232,2016,721
3280911,2016,818
3259404,2016,754
3289592,2016,813
3259538,2016,912
3236065,2016,818
3254318,2015,721
3232051,2016,818
3280909,2016,742
3278037,2016,812
3222666,2015,813
3222666,2015,813
3208928,2014,812
3208928,2014,818
3283716,2016,818
3256721,2016,818
3271950,2016,721
3207164,2015,314
3207165,2015,212
3208857,2015,721
3208858,2015,813
3208859,2015,215
3208859,2015,215
3208459,2015,817
3208459,2015,817
3208860,2015,812
3257073,2015,742
3239277,2016,813
3239277,2016,813
3284169,2016,818
3274639,2016,818
3236062,2016,311
3284151,2016,818
3210773,2015,732
3211224,2015,818
3211224,2015,818
3210986,2015,813
3240046,2016,812
3283734,2016,818
3286069,2016,711
3286430,2016,818
3286436,2016,818
3284159,2016,818
3242014,2016,712
3239089,2016,818
3239089,2016,818
3259471,2016,818
3271756,2016,814
3274403,2016,813
3289017,2016,813
3289656,2016,215
3214717,2015,818
3214717,2015,818
3214302,2015,816
3214302,2015,816
3214304,2015,818
3212496,2015,754
3214168,2014,816
3214168,2014,816
3214301,2014,818
3214301,2014,818
3212927,2014,818
3280808,2016,813
3212741,2015,812
3214658,2015,812
3213408,2015,818
3212925,2015,818
3224568,2015,215
3244002,2016,812
3229278,2016,818
3294835,2016,812
3298638,2016,814
3268308,2016,812
3280957,2016,812
3286820,2016,818
3207245,2015,818
3217437,2015,818
3217762,2015,818
3200341,2015,818
3200341,2015,818
3216766,2015,812
3215276,2015,818
3215734,2015,818
3292301,2016,818
3298272,2016,818
3281233,2016,818
3216842,2015,813
3216842,2015,813
3217521,2015,818
3217521,2015,818
3216864,2015,816
3216066,2015,813
3215625,2015,812
3288750,2016,721
3286814,2016,215
3268993,2016,818
3244505,2016,541
3246714,2016,818
3246562,2016,818
3256717,2016,818
3220399,2015,215
3220399,2015,812
3218314,2015,815
3219765,2015,732
3219765,2015,732
3220424,2015,311
3218257,2015,818
3217512,2016,812
3274577,2016,818
3294795,2016,814
3297978,2016,813
3246563,2016,311
3249784,2016,818
3298639,2016,813
3283603,2016,812
3283760,2016,818
3268602,2016,818
3249884,2016,215
3289657,2016,812
3292088,2016,813
3211188,2015,818
3211676,2015,332
3211676,2015,332
3222732,2014,813
3222732,2014,816
3298273,2016,313
3221649,2015,818
3222205,2015,818
3221898,2015,818
3223288,2015,814
3223288,2015,215
3221585,2015,818
3223329,2015,813
3248854,2016,818
3248854,2016,818
3249216,2016,818
3295552,2016,215
3246493,2016,711
3294460,2016,818
3252306,2016,818
3252306,2016,818
3252927,2016,818
3252927,2016,818
3242340,2016,813
3292175,2016,813
3294461,2016,818
3224867,2015,732
3224827,2015,814
3225624,2015,813
3224246,2015,813
3225372,2015,812
3225835,2015,711
3225835,2015,711
3225600,2015,721
3225600,2015,721
3225535,2014,933
3225535,2014,818
3224925,2014,818
3225530,2014,818
3225530,2014,818
3289050,2016,818
3225839,2015,818
3225840,2015,711
3225840,2015,711
3225944,2015,815
3252928,2016,821
3252928,2016,821
3298268,2016,722
3298678,2016,818
3294532,2016,721
3298133,2016,816
3294744,2016,813
3295056,2016,818
3287713,2016,818
3298632,2016,818
3255356,2016,818
3255356,2016,818
3227922,2015,818
3229333,2015,215
3228862,2015,818
3228862,2015,818
3229103,2014,818
3228696,2014,816
3228696,2014,816
3228699,2014,817
3228699,2014,817
3228697,2014,816
3228697,2014,816
3228700,2014,816
3228700,2014,816
3228698,2014,816
3228698,2014,816
3289616,2016,215
3227507,2015,818
3229279,2015,352
3229279,2015,742
3229288,2015,814
3229288,2015,814
3255275,2016,818
3255276,2016,541
3255276,2016,818
3249238,2016,818
3255749,2016,313
3286199,2016,817
3257646,2016,721
3241907,2016,817
3241907,2016,817
3258514,2016,813
3258514,2016,813
3231017,2015,818
3231015,2015,814
3230459,2015,816
3232425,2014,721
3232425,2014,721
3226040,2014,742
3298432,2016,818
3230463,2015,818
3230584,2015,818
3258099,2016,818
3258592,2016,818
3286505,2016,818
3258596,2016,812
3260414,2016,813
3260700,2016,818
3257738,2016,754
3257738,2016,754
3235011,2015,812
3234430,2015,622
3236307,2015,818
3236493,2015,818
3235869,2015,732
3235869,2015,732
3236559,2015,818
3236559,2015,818
3235847,2015,814
3234162,2014,813
3280907,2014,818
3261207,2016,818
3298631,2016,812
3295534,2016,818
3214657,2016,215
3214657,2016,311
3223425,2016,818
3236581,2016,311
3288693,2016,812
3295490,2016,813
3238933,2015,813
3238933,2015,813
3239491,2015,818
3239491,2015,818
3240009,2015,215
3240009,2015,215
3240188,2015,311
3238258,2015,814
3238259,2015,814
3238287,2015,814
3238228,2014,813
3238316,2014,818
3264060,2016,711
3264060,2016,711
3263888,2016,818
3263892,2016,818
3283710,2016,711
3267031,2016,818
3267031,2016,818
3298269,2016,818
3267033,2016,818
3267033,2016,818
3242095,2015,818
3241252,2015,818
3241908,2015,314
3241908,2015,314
3240951,2016,818
3242012,2014,818
3242324,2014,814
3242011,2015,812
3242011,2015,818
3267032,2016,818
3267032,2016,818
3267212,2016,311
3267212,2016,311
3263891,2016,711
3263891,2016,711
3280785,2016,817
3267491,2016,732
3269974,2016,818
3269974,2016,818
3244455,2016,813
3243104,2016,821
3242964,2016,215
3244454,2015,215
3243001,2015,814
3244156,2015,816
3244156,2015,816
3244701,2015,813
3244059,2015,814
3244059,2015,814
3270084,2016,818
3269997,2016,818
3269997,2016,818
3264105,2016,432
3270491,2016,818
3269976,2016,818
3273051,2016,711
3273051,2016,711
3245279,2016,813
3273053,2016,818
3273053,2016,818
3273054,2016,814
3258503,2016,815
3247018,2015,818
3246301,2016,813
3246301,2016,813
3246655,2015,335
3246655,2015,335
3246326,2015,813
3246347,2015,814
3246954,2015,818
3246954,2015,812
3273578,2016,818
3273578,2016,818
3272757,2016,812
3276168,2016,818
3276169,2016,818
3276167,2016,711
3276167,2016,711
3249138,2016,711
3226272,2016,215
3247778,2016,812
3248229,2016,813
3276693,2016,311
3275865,2016,818
3276192,2016,818
3276192,2016,818
3273495,2016,215
3279471,2016,818
3279471,2016,818
3292580,2016,818
3251146,2015,721
3251208,2015,711
3251207,2016,814
3252926,2015,818
3252926,2015,818
3252930,2015,818
3252930,2015,818
3252562,2016,313
3252562,2016,313
3252135,2016,251
3252790,2016,813
3252791,2016,813
3252052,2016,226
3252052,2016,813
3252829,2016,818
3252126,2016,813
3252126,2016,813
3252839,2016,215
3252107,2016,813
3250452,2016,754
3252944,2016,812
3252944,2016,818
3279469,2016,818
3279469,2016,818
3211222,2016,818
3211222,2016,818
3279093,2016,818
3279093,2016,818
3298270,2016,818
3298271,2016,818
3279960,2016,813
3276157,2016,818
3266808,2016,814
3266808,2016,814
3255787,2016,251
3255335,2016,818
3220400,2016,215
3255682,2016,721
3255682,2016,721
3253892,2016,812
3255777,2015,215
3255777,2015,818
3255357,2015,818
3255357,2015,311
3255786,2015,818
3255786,2015,818
3282532,2016,818
3282532,2016,818
3282535,2016,818
3282535,2016,818
3282577,2016,812
3282577,2016,812
3281973,2016,814
3284827,2016,314
3257914,2016,812
3258338,2016,313
3258338,2016,818
3258097,2016,818
3258097,2016,818
3258098,2016,812
3258098,2016,818
3256722,2016,818
3260894,2015,818
3260895,2015,812
3284678,2016,818
3284678,2016,818
3236274,2016,818
3260696,2016,818
3260696,2016,818
3260456,2016,813
3260456,2016,818
3259360,2016,817
3259473,2016,818
3261135,2016,812
3287635,2016,818
3287198,2016,713
3287367,2016,818
3290822,2016,816
3290822,2016,816
3290688,2016,817
3290688,2016,817
3295022,2015,815
3290693,2016,818
3290694,2016,818
3262297,2016,818
3264554,2016,818
3264554,2016,818
3262732,2016,212
3264446,2016,813
3264446,2016,813
3264576,2016,818
3264583,2016,814
3264583,2016,818
3263439,2016,754
3263439,2016,754
3264556,2016,812
3264557,2016,812
3264557,2016,818
3264558,2016,818
3247897,2016,818
3262295,2016,818
3262296,2016,818
3273782,2016,816
3273782,2016,816
3262285,2016,812
3264516,2015,215
3291312,2016,818
3290751,2016,818
3285545,2016,818
3285545,2016,818
3205952,2016,742
3267030,2016,818
3267030,2016,818
3266787,2016,818
3266787,2016,818
3266102,2016,818
3266082,2016,742
3265676,2016,818
3267125,2015,211
3293466,2016,812
3246938,2016,818
3268274,2016,834
3269689,2016,732
3269689,2016,732
3270172,2016,215
3270172,2016,215
3270431,2016,215
3270391,2016,813
3267503,2016,215
3267504,2016,215
3269753,2016,813
3269753,2016,813
3269973,2015,818
3269973,2015,818
3211219,2016,622
3211219,2016,817
3211220,2016,818
3211220,2016,818
3296401,2016,817
3296401,2016,817
3271574,2016,818
3271572,2016,818
3271760,2016,814
3270349,2016,132
3273456,2016,215
3272814,2016,813
3272814,2016,813
3273498,2016,813
3273496,2016,813
3273050,2016,818
3271571,2016,818
3273172,2015,818
3273172,2015,818
3272832,2015,813
3272832,2015,813
